gap_resolution_id,target_url,normalized_target_url,proposed_name,prior_gap_classification,final_gap_classification,classification_confidence,classification_reasons,link_occurrences,unique_source_pages,main_content_occurrences,main_content_ratio,max_relevance_score,average_relevance_score,enqueue_decisions,anchor_texts,source_page_roles,source_page_urls,direct_target_match,selective_crawl_required,identity_safeguard,calibration_id,calibrated_score,calibrated_decision,queue_priority,calibrated_classification,calibrated_confidence,score_reasons,triage_reasons,crawl_queue_id,crawl_depth,crawl_status,crawl_reason,crawl_started_at,http_status,final_url,content_type,bytes_received,snapshot_path,fetched_title,page_title,text_source,text_excerpt,master_evidence_categories,fetched_classification,fetched_confidence,fetched_reasons,inferred_entity_type,crawl_error,fetched_at
dst_gap_resolution_22635a45ad926d99bc5f,https://dst.gov.in/science-wings-abroad-0,https://dst.gov.in/science-wings-abroad-0,Science Wings Abroad,UNRESOLVED,UNRESOLVED,0.3500,INSUFFICIENT_OFFLINE_EVIDENCE,1,1,0,0.000000,0.00,0.00,LOW_RELEVANCE,Science Wings Abroad,BROKEN_OFFICIAL_LINK,https://dst.gov.in/,0,0,NO_CANONICAL_IDENTITY_NO_LOCK,dst_calibration_52cc38bdfb0f42488169,35,SELECTIVE_CRAWL_MEDIUM,MEDIUM,UNRESOLVED,0.5800,INTERNAL_DST_HTML_TARGET:+20;PERMANENT_ENTITY_NAME_SIGNAL:+15,,dst_calibrated_queue_22635a45ad926d99bc5f,0,FETCHED,INTERNAL_DST_HTML_TARGET:+20;PERMANENT_ENTITY_NAME_SIGNAL:+15,2026-07-10T11:44:52+00:00,200,https://dst.gov.in/science-wings-abroad-0,text/html; charset=utf-8,56680,data\departments\dst\v3_4_0_3_3_1\snapshots\html\dst_calibrated_snapshot_22635a45ad926d99bc5f.html.gz,Science Wings Abroad | Department Of Science & Technology,Science Wings Abroad | Department Of Science & Technology,MAIN_CONTENT,"Science Wings Abroad During the year, Science Wings in Indian Missions at Berlin, Moscow, Tokyo and Washington DC, continued to provide information about the developments in research and technology and inputs arising from their meetings with researchers, government agencies and industry. They have taken facilitating action in connection with the visits of the scientific delegations from the respective countries. Science Wings serviced the ongoing bilateral programmes of cooperation in Science and Technology and acted on behalf of various Indian agencies on matters referred to them for further action. Science Wings also responded to queries received from India. Technical liaison officers have been posted in the Indian Missions in Austria, France, UK and USA to provide specialised services generally in the fields of Space, Defence and Atomic Energy. They also interact on behalf of Indian interests in the fields of S&T. Details of Science Counsellor Embassy of India, Germany Embassy of In",beneficiary,MANUAL_ENTITY_REVIEW,0.5800,AMBIGUOUS_ENTITY_EVIDENCE,,,2026-07-10T11:44:54+00:00
