master_id,source,scheme_name,current_location,current_review_status,current_decision,current_publication_status,current_is_public,current_record_kind,normalized_record_kind,record_kind_basis,programme_status,application_status,catalogue_inclusion,catalogue_section,normalization_disposition,publication_recommendation,official_page_url,application_url,decision_reasons,warnings,recommended_actions,normalization_issues
19eed8a8d960d536a52f,DST,Indo-Japan Cooperative Science Programme (IJCSP),SCHEME_STAGING,APPROVED,APPROVED_FOR_DATABASE,STAGED,0,APPLICATION_CALL,APPLICATION_CALL,EXISTING_VALUE,CALL_INFORMATION_CURRENT,DEADLINE_UNVERIFIED,PENDING_REVALIDATION,OPPORTUNITIES_REQUIRING_VERIFICATION,VERIFY_CURRENT_DEADLINE,DO_NOT_MARK_OPEN_UNTIL_VERIFIED,https://dst.gov.in/callforproposals/dst-jsps-call-proposal-2026-under-indo-japan-cooperative-science-programme-ijcsp,,"[""Current call deadline could not be verified.""]","[""ACTIVE_CALL_DEADLINE_UNVERIFIED"", ""APPLICATION_LINK_REQUIRES_REVIEW"", ""APPLICATION_PROCESS_REQUIRES_EVIDENCE"", ""BENEFITS_OR_FUNDING_REQUIRES_EVIDENCE"", ""OBJECTIVE_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED""]","[""Confirm the exact financial/non-financial benefit and beneficiary-level limit."", ""Confirm the step-by-step application process and official application link."", ""Confirm the latest closing date or extension notice.""]","[""ACTIVE_CALL_DEADLINE_UNVERIFIED"", ""APPLICATION_LINK_REQUIRES_REVIEW"", ""APPLICATION_PROCESS_REQUIRES_EVIDENCE"", ""APPLICATION_URL_MISSING"", ""BENEFITS_OR_FUNDING_REQUIRES_EVIDENCE"", ""OBJECTIVE_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED""]"
6446e10db652ef637b48,DST,India-Austria Science & Technology Cooperation,SCHEME_STAGING,APPROVED,APPROVED_FOR_DATABASE,STAGED,0,APPLICATION_CALL,APPLICATION_CALL,EXISTING_VALUE,CALL_INFORMATION_AVAILABLE,CLOSED,ARCHIVED,CLOSED_OPPORTUNITIES,KEEP_AS_CLOSED_OPPORTUNITY,PUBLIC_ARCHIVE_AFTER_CONTENT_REVIEW,https://dst.gov.in/callforproposals/india-austria-science-technology-cooperation-call-proposals-2026,,"[""Call is discoverable, but the application process is incomplete."", ""later""]","[""APPLICATION_LINK_REQUIRES_REVIEW"", ""APPLICATION_PROCESS_REQUIRES_EVIDENCE"", ""BENEFITS_OR_FUNDING_REQUIRES_EVIDENCE"", ""ELIGIBILITY_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED""]","[""Confirm eligibility from the official guideline, RFP, or application portal."", ""Confirm the exact financial/non-financial benefit and beneficiary-level limit."", ""Confirm the step-by-step application process and official application link.""]","[""APPLICATION_LINK_REQUIRES_REVIEW"", ""APPLICATION_PROCESS_REQUIRES_EVIDENCE"", ""APPLICATION_URL_MISSING"", ""BENEFITS_OR_FUNDING_REQUIRES_EVIDENCE"", ""ELIGIBILITY_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED""]"
6af79cf6c8a213dddce8,MeitY Startup Hub,TIDE 2.0,REVIEW_ONLY,REJECTED,REJECTED,,,,SCHEME_OR_PROGRAMME,INFERRED_FROM_PROGRAMME_STATUS,SCHEME_INFORMATION_AVAILABLE,,ARCHIVED,HISTORICAL_PROGRAMMES,REVALIDATE_AS_HISTORICAL_RECORD,PUBLIC_ARCHIVE_AFTER_EVIDENCE_REPAIR,https://msh.meity.gov.in/schemes/tide,https://msh.meity.gov.in/about/applyforthelogo,"[""Old Scheme""]","[""ELIGIBILITY_NOT_FOUND"", ""BENEFITS_NOT_FOUND"", ""REQUIRED_DOCUMENTS_NOT_FOUND"", ""EXPLICIT_FUNDING_AMOUNT_NOT_FOUND""]","[""Collect missing official-source evidence and revalidate the record.""]","[""BENEFITS_NOT_FOUND"", ""ELIGIBILITY_NOT_FOUND"", ""EXPLICIT_FUNDING_AMOUNT_NOT_FOUND"", ""RECORD_KIND_MISSING"", ""REQUIRED_DOCUMENTS_NOT_FOUND""]"
8434e0f45cca386fc5e5,MeitY Startup Hub,SITAA - Presentation Attack Detection,REVIEW_ONLY,REJECTED,REJECTED,,,,APPLICATION_CALL,INFERRED_FROM_PROGRAMME_STATUS,CALL_STATUS_CONFLICT_REQUIRES_REVIEW,,ARCHIVED,CLOSED_OPPORTUNITIES,REVALIDATE_AS_HISTORICAL_RECORD,PUBLIC_ARCHIVE_AFTER_EVIDENCE_REPAIR,https://msh.meity.gov.in/challenges/home/35ed1bc3-26e1-4aef-99ee-3f759a530f55,https://msh.meity.gov.in/about/applyforthelogo,"[""Old Scheme""]","[""BENEFITS_NOT_FOUND"", ""REQUIRED_DOCUMENTS_NOT_FOUND"", ""EXPLICIT_FUNDING_AMOUNT_NOT_FOUND""]","[""Resolve the status or deadline conflict using the official MeitY source."", ""Confirm the current application status before publication.""]","[""BENEFITS_NOT_FOUND"", ""EXPLICIT_FUNDING_AMOUNT_NOT_FOUND"", ""RECORD_KIND_MISSING"", ""REQUIRED_DOCUMENTS_NOT_FOUND""]"
bc14bfe65059a3a46427,Startup India,Startup India Fund of Funds,REVIEW_ONLY,REJECTED,REJECTED,,,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,EXISTING_VALUE,SCHEME_INFORMATION_AVAILABLE,NOT_DIRECTLY_APPLICABLE_BY_STARTUPS,PENDING_REVALIDATION,INDIRECT_FINANCIAL_SUPPORT,REVALIDATE_AS_INDIRECT_SUPPORT,VERIFY_OFFICIAL_GUIDELINES_AND_SUPPORT_MODEL,https://www.startupindia.gov.in/content/dam/startupindia/Startup-India-Fund-of-Funds-2.0-Scheme.pdf,,"[""Rejected""]","[""ELIGIBILITY_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED"", ""SINGLE_SOURCE_ONLY""]","[""Confirm eligibility from the official guideline, RFP, or application portal.""]","[""APPLICATION_URL_MISSING"", ""ELIGIBILITY_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED"", ""SINGLE_SOURCE_ONLY""]"
e3abff4124f05a31f188,MeitY Startup Hub,SASACT,REVIEW_ONLY,REJECTED,REJECTED,,,,SCHEME_OR_PROGRAMME,INFERRED_FROM_PROGRAMME_STATUS,SCHEME_INFORMATION_AVAILABLE,,ARCHIVED,HISTORICAL_PROGRAMMES,REVALIDATE_AS_HISTORICAL_RECORD,PUBLIC_ARCHIVE_AFTER_EVIDENCE_REPAIR,https://msh.meity.gov.in/schemes/sasact,https://msh.meity.gov.in/about/applyforthelogo,"[""Old Scheme""]","[""BENEFITS_NOT_FOUND"", ""REQUIRED_DOCUMENTS_NOT_FOUND""]","[""Review the validation reasons and official-source evidence before approval.""]","[""BENEFITS_NOT_FOUND"", ""RECORD_KIND_MISSING"", ""REQUIRED_DOCUMENTS_NOT_FOUND""]"
ee7270f0f7d3d581c623,MeitY Startup Hub,SITAA - Contactless Fingerprint Authentication,REVIEW_ONLY,REJECTED,REJECTED,,,,APPLICATION_CALL,INFERRED_FROM_PROGRAMME_STATUS,CALL_STATUS_CONFLICT_REQUIRES_REVIEW,,ARCHIVED,CLOSED_OPPORTUNITIES,REVALIDATE_AS_HISTORICAL_RECORD,PUBLIC_ARCHIVE_AFTER_EVIDENCE_REPAIR,https://msh.meity.gov.in/challenges/home/5f56490b-947e-4893-b9da-fe11f15251ec,https://msh.meity.gov.in/about/applyforthelogo,"[""Old Scheme""]","[""BENEFITS_NOT_FOUND"", ""REQUIRED_DOCUMENTS_NOT_FOUND"", ""EXPLICIT_FUNDING_AMOUNT_NOT_FOUND""]","[""Resolve the status or deadline conflict using the official MeitY source."", ""Confirm the current application status before publication.""]","[""BENEFITS_NOT_FOUND"", ""EXPLICIT_FUNDING_AMOUNT_NOT_FOUND"", ""RECORD_KIND_MISSING"", ""REQUIRED_DOCUMENTS_NOT_FOUND""]"
