provisional_entity_id,department_code,department_name,proposed_canonical_name,proposed_entity_type,proposed_subtype,official_abbreviation_candidate,primary_source_page_id,primary_source_page_role,primary_source_page_title,official_source_url,identity_confidence,master_evidence_score,identity_evidence,possible_parent_name_text,category_context_count,linked_document_count,guideline_document_count,office_memorandum_count,sanction_order_count,review_flags,requires_admin_review,curation_status,identity_state,created_at,original_proposed_entity_type,quality_decision,quality_final_entity_type,quality_confidence,quality_source_page_match,quality_source_page_role,quality_source_page_title,quality_master_evidence_category_count,quality_master_evidence_categories,quality_reasons,quality_review_flags,quality_requires_admin_review,identity_safeguard,quality_audited_at
dst_provisional_scheme_6926503df585919a673a,DST,Department of Science and Technology,Funding Mechanism,SCHEME,STANDARD_SCHEME,,dst_page_3697a0e043d448ba5030,SCHEME_MASTER_CANDIDATE,Funding Mechanism,https://dst.gov.in/funding-mechanism,0.4563,28.000,CLASSIFIER_ROLE_SCHEME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_2 | CATEGORY_INDEX_REFERENCES_1 | PAGE_EVIDENCE_OBJECTIVE | PAGE_EVIDENCE_BENEFICIARIES,,1,0,0,0,0,BODY_FALLBACK_TEXT_USED | LOW_IDENTITY_CONFIDENCE | OFFICIAL_ABBREVIATION_NOT_CONFIRMED | UPSTREAM_ADMIN_REVIEW_FLAG,1,PROVISIONAL_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,SCHEME,DOWNGRADE_TO_SUPPORTING_PAGE,NON_ENTITY,0.9200,1,SCHEME_MASTER_CANDIDATE,Funding Mechanism,2,"{""application"": 0, ""authority"": 0, ""beneficiary"": 2, ""benefit"": 0, ""duration"": 0, ""eligibility"": 0, ""objective"": 2, ""scope"": 0}",MASTER_EVIDENCE_OBJECTIVE | MASTER_EVIDENCE_BENEFICIARY | CALL_TERMS_IN_TEXT:call for proposal | GENERIC_NON_ENTITY_TITLE | GENERIC_OR_SUPPORTING_ENTITY_NAME,,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
dst_provisional_scheme_a805e11784fbef37d7d5,DST,Department of Science and Technology,About the Schemes,SCHEME,STANDARD_SCHEME,,dst_page_d47464bcbfe3be229cb2,SCHEME_MASTER_CANDIDATE,About the Schemes,https://dst.gov.in/about-schemes,0.6172,42.000,CLASSIFIER_ROLE_SCHEME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_3 | LINKED_DOCUMENTS_2 | PAGE_EVIDENCE_ELIGIBILITY | PAGE_EVIDENCE_BENEFITS | PAGE_EVIDENCE_BENEFICIARIES,,0,2,0,0,0,BODY_FALLBACK_TEXT_USED | LOW_IDENTITY_CONFIDENCE | NO_CATEGORY_INDEX_CONTEXT | OFFICIAL_ABBREVIATION_NOT_CONFIRMED,1,PROVISIONAL_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,SCHEME,DOWNGRADE_TO_SUPPORTING_PAGE,NON_ENTITY,0.9200,1,SCHEME_MASTER_CANDIDATE,About the Schemes,4,"{""application"": 0, ""authority"": 1, ""beneficiary"": 2, ""benefit"": 1, ""duration"": 0, ""eligibility"": 2, ""objective"": 0, ""scope"": 0}",MASTER_EVIDENCE_ELIGIBILITY | MASTER_EVIDENCE_BENEFIT | MASTER_EVIDENCE_BENEFICIARY | MASTER_EVIDENCE_AUTHORITY | CALL_TERMS_IN_TEXT:result | GENERIC_NON_ENTITY_TITLE | GENERIC_OR_SUPPORTING_ENTITY_NAME,,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
dst_provisional_programme_0561373b6f555cf5ed68,DST,Department of Science and Technology,State S&T Initiative,PROGRAMME,STANDARD_PROGRAMME,,dst_page_e07a2c14af23f746f0a4,PROGRAMME_MASTER_CANDIDATE,State S&T Initiative,https://dst.gov.in/state-st,0.3947,0.000,CLASSIFIER_ROLE_PROGRAMME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_0 | CATEGORY_INDEX_REFERENCES_8,,8,0,0,0,0,BODY_FALLBACK_TEXT_USED | LIMITED_MASTER_PAGE_SECTION_EVIDENCE | LOW_IDENTITY_CONFIDENCE | OFFICIAL_ABBREVIATION_NOT_CONFIRMED | UPSTREAM_ADMIN_REVIEW_FLAG,1,PROVISIONAL_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,PROGRAMME,DOWNGRADE_TO_SUPPORTING_PAGE,NON_ENTITY,0.6400,1,PROGRAMME_MASTER_CANDIDATE,State S&T Initiative,0,"{""application"": 0, ""authority"": 0, ""beneficiary"": 0, ""benefit"": 0, ""duration"": 0, ""eligibility"": 0, ""objective"": 0, ""scope"": 0}",CLASSIFIER_PROGRAMME_MASTER_CANDIDATE | PROGRAMME_TERMS:initiative | INSUFFICIENT_PERMANENT_ENTITY_EVIDENCE | QUALITY_SCORE=0.463 | SCHEME_SCORE=0.080 | PROGRAMME_SCORE=0.710 | MASTER_EVIDENCE_CATEGORIES=0,,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
dst_provisional_programme_60ddbd2fb5f2e1350686,DST,Department of Science and Technology,Cognitive Science Research Initiative,PROGRAMME,STANDARD_PROGRAMME,CSRI,dst_page_480658cfa02d31bea92c,PROGRAMME_MASTER_CANDIDATE,Cognitive Science Research Initiative (CSRI),https://dst.gov.in/cognitive-science-research-initiative-csri,0.5877,56.000,CLASSIFIER_ROLE_PROGRAMME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_4 | LINKED_DOCUMENTS_1 | PAGE_EVIDENCE_OBJECTIVE | PAGE_EVIDENCE_BENEFITS | PAGE_EVIDENCE_BENEFICIARIES | PAGE_EVIDENCE_SCOPE,CSRI,0,1,0,0,0,BODY_FALLBACK_TEXT_USED | LOW_IDENTITY_CONFIDENCE | NO_CATEGORY_INDEX_CONTEXT | PARENT_HIERARCHY_REQUIRES_RESOLUTION,1,PROVISIONAL_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,PROGRAMME,DOWNGRADE_TO_SUPPORTING_PAGE,NON_ENTITY,0.9600,1,PROGRAMME_MASTER_CANDIDATE,Cognitive Science Research Initiative (CSRI),4,"{""application"": 0, ""authority"": 0, ""beneficiary"": 3, ""benefit"": 1, ""duration"": 0, ""eligibility"": 0, ""objective"": 2, ""scope"": 1}","MASTER_EVIDENCE_OBJECTIVE | MASTER_EVIDENCE_BENEFIT | MASTER_EVIDENCE_SCOPE | MASTER_EVIDENCE_BENEFICIARY | CALL_TERMS_IN_TEXT:call for proposal,call for proposals,joint call | ACCESSIBILITY_OR_NAVIGATION_EVIDENCE:language | GENERIC_OR_SUPPORTING_ENTITY_NAME",,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
dst_provisional_programme_3b11744b1aff9aac1bba,DST,Department of Science and Technology,Archive,PROGRAMME,STANDARD_PROGRAMME,,dst_page_ffc6db5c71d06a196c12,PROGRAMME_MASTER_CANDIDATE,Archive,https://dst.gov.in/archive,0.5520,56.000,CLASSIFIER_ROLE_PROGRAMME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_4 | CATEGORY_INDEX_REFERENCES_1 | LINKED_DOCUMENTS_73 | PAGE_EVIDENCE_OBJECTIVE | PAGE_EVIDENCE_BENEFITS | PAGE_EVIDENCE_APPLICATION | PAGE_EVIDENCE_BENEFICIARIES,their Scientific Social Responsibility (SSR) through ongoing projects,1,73,0,0,0,BODY_FALLBACK_TEXT_USED | LOW_IDENTITY_CONFIDENCE | OFFICIAL_ABBREVIATION_NOT_CONFIRMED | PARENT_HIERARCHY_REQUIRES_RESOLUTION | PROGRAMME_TYPE_REQUIRES_CURATION | UPSTREAM_ADMIN_REVIEW_FLAG,1,PROVISIONAL_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,PROGRAMME,DOWNGRADE_TO_ARCHIVE,NON_ENTITY,0.9600,1,PROGRAMME_MASTER_CANDIDATE,Archive,4,"{""application"": 0, ""authority"": 1, ""beneficiary"": 2, ""benefit"": 1, ""duration"": 0, ""eligibility"": 0, ""objective"": 3, ""scope"": 0}",MASTER_EVIDENCE_OBJECTIVE | MASTER_EVIDENCE_BENEFIT | MASTER_EVIDENCE_BENEFICIARY | MASTER_EVIDENCE_AUTHORITY | ARCHIVE_TITLE_OR_ROLE,,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
