provisional_entity_id,department_code,department_name,proposed_canonical_name,proposed_entity_type,proposed_subtype,official_abbreviation_candidate,primary_source_page_id,primary_source_page_role,primary_source_page_title,official_source_url,identity_confidence,master_evidence_score,identity_evidence,possible_parent_name_text,category_context_count,linked_document_count,guideline_document_count,office_memorandum_count,sanction_order_count,review_flags,requires_admin_review,curation_status,identity_state,created_at,original_proposed_entity_type,quality_decision,quality_final_entity_type,quality_confidence,quality_source_page_match,quality_source_page_role,quality_source_page_title,quality_master_evidence_category_count,quality_master_evidence_categories,quality_reasons,quality_review_flags,quality_requires_admin_review,identity_safeguard,quality_audited_at
dst_provisional_scheme_ba3faa8153c1c06bdffc,DST,Department of Science and Technology,Fund for Improvement of S&T Infrastructure in Universities and Higher Educational Institutions,SCHEME,STANDARD_SCHEME,FIST,dst_page_2670905684740b037ae1,SCHEME_MASTER_CANDIDATE,Fund for Improvement of S&T Infrastructure in Universities and Higher Educational Institutions (FIST),https://dst.gov.in/scientific-programmes/scientific-engineering-research/fund-improvement-st-infrastructure-higher-educational-institutions-fist,0.6527,56.000,CLASSIFIER_ROLE_SCHEME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_3 | PAGE_EVIDENCE_ELIGIBILITY | PAGE_EVIDENCE_BENEFICIARIES | PAGE_EVIDENCE_SCOPE,are intended to support the efforts of the Department as a whole or a number of faculty members in the Department,0,0,0,0,0,BODY_FALLBACK_TEXT_USED | NO_CATEGORY_INDEX_CONTEXT | PARENT_HIERARCHY_REQUIRES_RESOLUTION,1,QUALITY_AUDITED_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,SCHEME,KEEP_AS_PROVISIONAL_SCHEME,SCHEME,1.0000,1,SCHEME_MASTER_CANDIDATE,Fund for Improvement of S&T Infrastructure in Universities and Higher Educational Institutions (FIST),5,"{""application"": 0, ""authority"": 2, ""beneficiary"": 3, ""benefit"": 0, ""duration"": 2, ""eligibility"": 2, ""objective"": 0, ""scope"": 1}","MASTER_EVIDENCE_ELIGIBILITY | MASTER_EVIDENCE_SCOPE | MASTER_EVIDENCE_BENEFICIARY | MASTER_EVIDENCE_DURATION | MASTER_EVIDENCE_AUTHORITY | CLASSIFIER_SCHEME_MASTER_CANDIDATE | PROGRAMME_TERMS:programme,program | QUALITY_SCORE=1.000 | SCHEME_SCORE=1.000 | PROGRAMME_SCORE=0.785 | MASTER_EVIDENCE_CATEGORIES=5",,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
dst_provisional_scheme_fd02e119bc642328c94f,DST,Department of Science and Technology,INSPIRE Scheme,SCHEME,SCHEME_COMPONENT,,dst_page_f5f1e69b1d66892c47b2,SCHEME_MASTER_CANDIDATE,INSPIRE Scheme,https://dst.gov.in/inspire-scheme-innovation-science-pursuit-inspired-research,0.8110,98.000,CLASSIFIER_ROLE_SCHEME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_6 | PAGE_EVIDENCE_OBJECTIVE | PAGE_EVIDENCE_ELIGIBILITY | PAGE_EVIDENCE_BENEFITS | PAGE_EVIDENCE_APPLICATION | PAGE_EVIDENCE_BENEFICIARIES | PAGE_EVIDENCE_SCOPE,,0,0,0,0,0,BODY_FALLBACK_TEXT_USED | NO_CATEGORY_INDEX_CONTEXT | OFFICIAL_ABBREVIATION_NOT_CONFIRMED,1,QUALITY_AUDITED_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,SCHEME,KEEP_AS_PROVISIONAL_SCHEME,SCHEME,1.0000,1,SCHEME_MASTER_CANDIDATE,INSPIRE Scheme,8,"{""application"": 1, ""authority"": 2, ""beneficiary"": 2, ""benefit"": 1, ""duration"": 1, ""eligibility"": 2, ""objective"": 3, ""scope"": 1}",MASTER_EVIDENCE_OBJECTIVE | MASTER_EVIDENCE_ELIGIBILITY | MASTER_EVIDENCE_BENEFIT | MASTER_EVIDENCE_APPLICATION | MASTER_EVIDENCE_SCOPE | MASTER_EVIDENCE_BENEFICIARY | MASTER_EVIDENCE_DURATION | MASTER_EVIDENCE_AUTHORITY | CLASSIFIER_SCHEME_MASTER_CANDIDATE | SCHEME_TERMS:scheme | QUALITY_SCORE=1.000 | SCHEME_SCORE=1.000 | PROGRAMME_SCORE=0.680 | MASTER_EVIDENCE_CATEGORIES=8,,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
dst_provisional_scheme_10827dc007fc6d5e687f,DST,Department of Science and Technology,Mega Facilities for Basic Research Scheme,SCHEME,STANDARD_SCHEME,,dst_page_20dfeeb17abaf5c023fd,SCHEME_MASTER_CANDIDATE,Mega Facilities for Basic Research Scheme,https://dst.gov.in/mega-facilities-basic-research-scheme,0.6790,42.000,CLASSIFIER_ROLE_SCHEME_MASTER_CANDIDATE | MASTER_EVIDENCE_GROUPS_3 | OFFICIAL_GUIDELINE_DOCUMENTS_1 | LINKED_DOCUMENTS_21 | PAGE_EVIDENCE_BENEFITS | PAGE_EVIDENCE_BENEFICIARIES | PAGE_EVIDENCE_SCOPE,Mega Science Programme from 01,0,21,0,1,0,BODY_FALLBACK_TEXT_USED | NO_CATEGORY_INDEX_CONTEXT | OFFICIAL_ABBREVIATION_NOT_CONFIRMED | PARENT_HIERARCHY_REQUIRES_RESOLUTION,1,QUALITY_AUDITED_REQUIRES_V3_4_0_4,PROVISIONAL_NOT_LOCKED,2026-07-10T10:12:30+00:00,SCHEME,KEEP_AS_PROVISIONAL_SCHEME,SCHEME,1.0000,1,SCHEME_MASTER_CANDIDATE,Mega Facilities for Basic Research Scheme,4,"{""application"": 0, ""authority"": 2, ""beneficiary"": 3, ""benefit"": 1, ""duration"": 0, ""eligibility"": 0, ""objective"": 0, ""scope"": 1}",MASTER_EVIDENCE_BENEFIT | MASTER_EVIDENCE_SCOPE | MASTER_EVIDENCE_BENEFICIARY | MASTER_EVIDENCE_AUTHORITY | CLASSIFIER_SCHEME_MASTER_CANDIDATE | SCHEME_TERMS:scheme | PROGRAMME_TERMS:facilities | QUALITY_SCORE=1.000 | SCHEME_SCORE=1.000 | PROGRAMME_SCORE=0.610 | MASTER_EVIDENCE_CATEGORIES=4,,0,QUALITY_AUDITED_NO_CANONICAL_IDENTITY_CREATED_NO_LOCK,2026-07-10T10:56:15+00:00
