"gap_resolution_id","target_url","normalized_target_url","proposed_name","prior_gap_classification","final_gap_classification","classification_confidence","classification_reasons","link_occurrences","unique_source_pages","main_content_occurrences","main_content_ratio","max_relevance_score","average_relevance_score","enqueue_decisions","anchor_texts","source_page_roles","source_page_urls","direct_target_match","selective_crawl_required","identity_safeguard"
"dst_gap_resolution_683b45fbf98ec2525cb8","https://dst.gov.in/document/reports/activity-guidebook-for-NCSC-2026-27","https://dst.gov.in/document/reports/activity-guidebook-for-NCSC-2026-27","Activity Guidebook for NCSC 2026-27","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Activity Guidebook for NCSC 2026-27","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_6d1b13431316d9c4e106","https://dst.gov.in/document/reports/dst-ccus-roadmap-2025","https://dst.gov.in/document/reports/dst-ccus-roadmap-2025","DST-CCUS Roadmap 2025","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","DST-CCUS Roadmap 2025","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_e548c1a4d7bcdb507397","https://dst.gov.in/sites/default/files/Nomination%20Proforma%20%28New%29.pdf""","https://dst.gov.in/sites/default/files/Nomination%20Proforma%20%28New%29.pdf""","Nomination Proforma (New)","UNRESOLVED","UNRESOLVED","0.4700","SCHEME_PROGRAMME_CATEGORY_SOURCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Nomination Proforma (New)","PROGRAMME_CATEGORY_INDEX","https://dst.gov.in/science-and-technology-training-cell","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_cc486b27dce1fe668ed1","https://dst.gov.in/photo-gallery","https://dst.gov.in/photo-gallery","View All","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","View All","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_7eac06e3285c6770b9b4","https://dst.gov.in/right-information","https://dst.gov.in/right-information","Right To Information","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Right To Information","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_4e6c01d5127649d7cc6f","https://dst.gov.in/public-grievance","https://dst.gov.in/public-grievance","Public Grievances","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Public Grievances","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_c6b3d40bc498ed2d1b45","https://dst.gov.in/importantlinks/rd-statistics-glance","https://dst.gov.in/importantlinks/rd-statistics-glance","R&D Statistics at a Glance","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","R&D Statistics at a Glance","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_22635a45ad926d99bc5f","https://dst.gov.in/science-wings-abroad-0","https://dst.gov.in/science-wings-abroad-0","Science Wings Abroad","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Science Wings Abroad","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_2d66fa3d18af7bada26c","https://dst.gov.in/pressrelease/iit-bombay-inspire-fellow-explores-how-lipids-play-critical-roles-infectious-diseases","https://dst.gov.in/pressrelease/iit-bombay-inspire-fellow-explores-how-lipids-play-critical-roles-infectious-diseases","IIT Bombay INSPIRE fellow explores how lipids play critical roles in...","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","IIT Bombay INSPIRE fellow explores how lipids play critical roles in...","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_2b3fb4af9aa51b5c25f2","https://dst.gov.in/pressrelease/vegetation-pollen-records-show-climate-fluctuations-due-solar-irradiation-himalayas","https://dst.gov.in/pressrelease/vegetation-pollen-records-show-climate-fluctuations-due-solar-irradiation-himalayas","Vegetation & pollen records show climate fluctuations due to...","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Vegetation & pollen records show climate fluctuations due to...","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_8a379d3155a7f16e453c","https://dst.gov.in/statutory-board-0","https://dst.gov.in/statutory-board-0","Statutory Bodies","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Statutory Bodies","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_87dd833b1a3b0065927b","https://dst.gov.in/professional-bodies","https://dst.gov.in/professional-bodies","Professional Bodies","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Professional Bodies","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_3fe7d693a5ad6d0f9bd3","https://dst.gov.in/important_link","https://dst.gov.in/important_link","Read More","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Read More","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_0a090818131aa0fb7029","https://dst.gov.in/pressrelease/india-maps-21st-century","https://dst.gov.in/pressrelease/india-maps-21st-century","India Maps the 21st Century","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","India Maps the 21st Century","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_595956c3d50a4975178a","https://dst.gov.in/attached-institutions","https://dst.gov.in/attached-institutions","Attached Institutions","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Attached Institutions","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_e841e483b289185d6f8f","https://dst.gov.in/autonomous-st-attached-institutions","https://dst.gov.in/autonomous-st-attached-institutions","Autonomous S&T Institutions","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Autonomous S&T Institutions","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_a81970bf5ce0a54ae46f","https://dst.gov.in/importantlinks/electronic-project-management-system-e-pms","https://dst.gov.in/importantlinks/electronic-project-management-system-e-pms","Electronic Project Management System (e-PMS)","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Electronic Project Management System (e-PMS)","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_70511c8d3f5e5101ffdb","https://dst.gov.in/pressrelease/flight-plant-microbes-rural-womens-benefits","https://dst.gov.in/pressrelease/flight-plant-microbes-rural-womens-benefits","The flight from plant microbes to rural womens benefits","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","The flight from plant microbes to rural womens benefits","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_d09b5cb4a3d26d7b4681","https://dst.gov.in/international-bi-lateral-institutions","https://dst.gov.in/international-bi-lateral-institutions","International Bi-lateral Institutions","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","International Bi-lateral Institutions","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_3775f3916466d33321e3","https://dst.gov.in/importantlinks/indian-origin-academicians-abroad","https://dst.gov.in/importantlinks/indian-origin-academicians-abroad","Indian Origin Academicians Abroad","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","Indian Origin Academicians Abroad","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_6ea053f4877f2fc40063","https://dst.gov.in/pressrelease/barc-inspire-fellow-enhancing-sensitivity-magnetic-resonance-techniques","https://dst.gov.in/pressrelease/barc-inspire-fellow-enhancing-sensitivity-magnetic-resonance-techniques","BARC INSPIRE fellow enhancing sensitivity of magnetic resonance...","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","BARC INSPIRE fellow enhancing sensitivity of magnetic resonance...","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_04099f496c118c634c6d","https://dst.gov.in/importantlinks/e-journal-resources","https://dst.gov.in/importantlinks/e-journal-resources","E-Journal Resources","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","E-Journal Resources","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_848e964420d5a2cb22e4","https://dst.gov.in/pressrelease/nsm-transformative-approach-supercomputing","https://dst.gov.in/pressrelease/nsm-transformative-approach-supercomputing","NSM: a transformative approach in supercomputing","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","0.00","0.00","LOW_RELEVANCE","NSM: a transformative approach in supercomputing","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_3d49647d3b921e3c1466","https://dst.gov.in/importantlinks/st-awards-information-retrieval-system-stairs","https://dst.gov.in/importantlinks/st-awards-information-retrieval-system-stairs","S&T Awards Information Retrieval System (STAIRS)","UNRESOLVED","UNRESOLVED","0.5000","SCHEME_NAME_SIGNAL:award","1","1","0","0.000000","-50.00","-50.00","LOW_RELEVANCE","S&T Awards Information Retrieval System (STAIRS)","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_8ecc4264d4d0f55080bb","https://dst.gov.in/whatsnew/press-release","https://dst.gov.in/whatsnew/press-release","Open Press Release","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","-50.00","-50.00","LOW_RELEVANCE","Open Press Release","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_47fcb75a714a2ab780af","https://dst.gov.in/parliament-matters","https://dst.gov.in/parliament-matters","Parliament Matters","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","-50.00","-50.00","LOW_RELEVANCE","Parliament Matters","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_5789643b49c39f5cb1e8","https://dst.gov.in/parliament-qa-0","https://dst.gov.in/parliament-qa-0","Parliament Q & A","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","-50.00","-50.00","LOW_RELEVANCE","Parliament Q & A","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_3decb2ddf225699f05cb","https://dst.gov.in/news/filling-one-post-senior-adviser-dst-deputation-istc-basis-failing-which-direct-recruitment","https://dst.gov.in/news/filling-one-post-senior-adviser-dst-deputation-istc-basis-failing-which-direct-recruitment","Filling up the one post of Senior Adviser in DST on deputation (ISTC) basis fail...","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","-50.00","-50.00","LOW_RELEVANCE","Filling up the one post of Senior Adviser in DST on deputation (ISTC) basis fail...","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
"dst_gap_resolution_db4cadccf9e23cd9c3ff","https://dst.gov.in/pension-grievance-redressal","https://dst.gov.in/pension-grievance-redressal","Pension Grievance Redressal","UNRESOLVED","UNRESOLVED","0.3500","INSUFFICIENT_OFFLINE_EVIDENCE","1","1","0","0.000000","-50.00","-50.00","LOW_RELEVANCE","Pension Grievance Redressal","BROKEN_OFFICIAL_LINK","https://dst.gov.in/","0","0","NO_CANONICAL_IDENTITY_NO_LOCK"
