master_id,scheme_name,source,ministry,department,implementing_agency,normalized_record_kind,record_kind,programme_status,application_status,status_evidence,sector,scheme_type,target_beneficiaries,startup_stage,catalogue_inclusion,catalogue_section,current_decision,official_page_url,application_url,guideline_urls,opening_date,closing_date,funding_minimum,funding_maximum,currency,eligibility,benefits,application_process,required_documents,contact_details,last_verified_date,field_evidence,primary_sector,secondary_sectors,sector_confidence,sector_classification_method,sector_evidence,sector_review_required,sector_verified_at,sector_agent_version,sector_evidence_url,sector_reason,startup_relevance_classification,startup_relevance_score,startup_beneficiary_evidence,startup_access_evidence,sector_method,record_role,record_role_confidence,record_role_reason,governance_decision,public_catalogue_section,governance_reason,call_type,parent_scheme_id,governance_verified_at
c684dceb539277134b92,Credit Guarantee Scheme for Startups (CGSS),Startup India,,,,SCHEME_OR_PROGRAMME,,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_MEMBER_INSTITUTION,,Cross-sector MSME & Startup Finance,,,,INCLUDED,SCHEMES_AND_PROGRAMMES,,https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html,,,,,,,,,,,,,,,Cross-sector MSME & Startup Finance,,0.990,DETERMINISTIC_EVIDENCE,"credit, credit guarantee, guarantee",false,2026-07-10T16:28:06+00:00,3.4.0.6b,,Top score 24 with margin 24.,STARTUP_OR_MSME_RELEVANT,65,startup; credit guarantee scheme for startups,,WEIGHTED_EVIDENCE,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
v332_180c521a5c6abfd298fd,Credit Guarantee Scheme for Startups,Startup India - Central Government Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,CREDIT_GUARANTEE,CREDIT_GUARANTEE,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,Official core page reachable; no deterministic open/closed deadline signal found.,Cross-sector MSME & Startup Finance,Credit Guarantee,Startups; MSMEs; Entrepreneurs,Not specified on the verified official source,INCLUDED,SCHEMES_AND_PROGRAMMES,,https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html,,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html"", ""scheme_name"": ""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html"", ""status"": ""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html"", ""source_text"": ""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html""}",Cross-sector MSME & Startup Finance,,0.990,DETERMINISTIC_EVIDENCE,"credit, credit guarantee, guarantee",false,2026-07-10T16:28:08+00:00,3.4.0.6b,,Top score 36 with margin 36.,STARTUP_OR_MSME_RELEVANT,65,startup; credit guarantee scheme for startups,,WEIGHTED_EVIDENCE,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
dststartup_5ec8809e526fc24dfba9,NIDHI – PRAYAS,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology / official implementing centre,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_OFFICIAL_ROUTE,Permanent startup-relevant programme verified from official sources. Current calls and centre intake windows are tracked separately.,Cross-sector Innovation & Entrepreneurship,PROTOTYPE_GRANT,,,INCLUDED,STARTUP_SCHEMES,APPROVED_FOR_DATABASE,https://nidhi.dst.gov.in/schemes-programmes/nidhiprayas/,,https://nidhi.dst.gov.in/document-category/programme-guidelines/,,,,4000000,INR,"Innovators and startups apply through approved NIDHI-PRAYAS Centres or Advance PRAYAS Centres, subject to the current programme guidelines.","Prototype funding, fabrication and laboratory access, technical and business mentoring, IP/legal assistance and industry or investor connections.",Apply to an approved PRAYAS Centre or Advance PRAYAS Centre when that centre announces an application window.,Refer to the current official guideline or application call.,,2026-07-10,"{""startup_relevance_classification"":""DIRECT_STARTUP_SCHEME"",""application_route"":""THROUGH_APPROVED_CENTRE"",""startup_stage"":""IDEA_TO_PROTOTYPE"",""source_evidence"":""Official NIDHI pages explicitly identify innovators and startups as beneficiaries and explain the centre-mediated application route."",""current_version_url"":""https://nidhi.dst.gov.in/prayas2-0/"",""calls_separate"":true,""verification_version"":""3.4.0.5""}",Cross-sector Innovation & Entrepreneurship,,0.860,GOVERNED_CROSS_SECTOR_FALLBACK,General startup/innovation support without industry restriction.,false,2026-07-10T16:28:08+00:00,3.4.0.6b,,"General innovation, incubation, entrepreneurship or startup support without a narrower industry restriction. Review retained. HTTPError: 400 Client Error: Bad Request for url: http://127.0.0.1:1234/v1/chat/completions",STARTUP_OR_MSME_RELEVANT,100,startup; innovator; nidhi; prayas,apply,CROSS_SECTOR_INNOVATION,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
dststartup_b4fb6c485e9a8de2e5dc,NIDHI – Entrepreneur-in-Residence,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology / official implementing centre,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_OFFICIAL_ROUTE,Permanent startup-relevant programme verified from official sources. Current calls and centre intake windows are tracked separately.,Cross-sector Innovation & Entrepreneurship,FELLOWSHIP_OR_ENTREPRENEUR_SUPPORT,,,INCLUDED,STARTUP_SCHEMES,APPROVED_FOR_DATABASE,https://nidhi.dst.gov.in/nidhieir/,,https://nidhi.dst.gov.in/document-category/programme-guidelines/,,,,,INR,"Aspiring entrepreneurs and innovators apply through approved NIDHI-EIR Centres, subject to the current centre call and guidelines.","Financial and non-financial fellowship support, mentoring and an incubation pathway for developing a technology venture.",Apply through an approved NIDHI-EIR Centre when applications are invited.,Refer to the current official guideline or application call.,,2026-07-10,"{""startup_relevance_classification"":""DIRECT_STARTUP_SCHEME"",""application_route"":""THROUGH_APPROVED_CENTRE"",""startup_stage"":""IDEATION_PRE_STARTUP"",""source_evidence"":""Official NIDHI EIR page states that students and innovators apply through selected NIDHI-EIR Centres."",""current_version_url"":"""",""calls_separate"":true,""verification_version"":""3.4.0.5""}",Cross-sector Innovation & Entrepreneurship,,0.860,GOVERNED_CROSS_SECTOR_FALLBACK,General startup/innovation support without industry restriction.,false,2026-07-10T16:28:08+00:00,3.4.0.6b,,"General innovation, incubation, entrepreneurship or startup support without a narrower industry restriction. Review retained. HTTPError: 400 Client Error: Bad Request for url: http://127.0.0.1:1234/v1/chat/completions",STARTUP_OR_MSME_RELEVANT,100,innovator; entrepreneur; technology venture; nidhi; entrepreneur-in-residence,apply,CROSS_SECTOR_INNOVATION,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
dststartup_d9c2b0323cb5bf69a5f1,NIDHI Seed Support Program,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology / official implementing centre,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_OFFICIAL_ROUTE,Permanent startup-relevant programme verified from official sources. Current calls and centre intake windows are tracked separately.,Cross-sector Innovation & Entrepreneurship,SEED_SUPPORT,,,INCLUDED,STARTUP_SCHEMES,APPROVED_FOR_DATABASE,https://nidhi.dst.gov.in/nidhissp/,,https://nidhi.dst.gov.in/document-category/programme-guidelines/,,,,10000000,INR,Potential and incubatee startups apply to listed supported incubators or TBIs under their periodic calls.,"Seed support for product development, market entry and progression from technology development toward commercialisation.",Apply to a supported Startup Incubator or TBI when it announces a NIDHI-SSP call.,Refer to the current official guideline or application call.,,2026-07-10,"{""startup_relevance_classification"":""DIRECT_STARTUP_SCHEME"",""application_route"":""THROUGH_SUPPORTED_INCUBATOR"",""startup_stage"":""PROTOTYPE_TO_EARLY_MARKET"",""source_evidence"":""Official NIDHI-SSP page explicitly identifies startups as beneficiaries and requires application through supported incubators."",""current_version_url"":"""",""calls_separate"":true,""verification_version"":""3.4.0.5""}",Cross-sector Innovation & Entrepreneurship,,0.860,GOVERNED_CROSS_SECTOR_FALLBACK,General startup/innovation support without industry restriction.,false,2026-07-10T16:28:08+00:00,3.4.0.6b,,"General innovation, incubation, entrepreneurship or startup support without a narrower industry restriction. Review retained. HTTPError: 400 Client Error: Bad Request for url: http://127.0.0.1:1234/v1/chat/completions",STARTUP_OR_MSME_RELEVANT,95,startup; incubatee; nidhi,apply,CROSS_SECTOR_INNOVATION,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
dststartup_3fe56756e450cae9a68c,NIDHI – Technology Business Incubators,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology / official implementing centre,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_OFFICIAL_ROUTE,Permanent startup-relevant programme verified from official sources. Current calls and centre intake windows are tracked separately.,Cross-sector Innovation & Entrepreneurship,INCUBATION_ACCESS,,,INCLUDED,STARTUP_SCHEMES,APPROVED_FOR_DATABASE,https://nidhi.dst.gov.in/nidhitbi/,,https://nidhi.dst.gov.in/document-category/programme-guidelines/,,,,,INR,Innovators and startups apply to individual DST-supported TBIs under each incubator's admission criteria and periodic calls.,"Incubation, common facilities, laboratories, co-working space, mentoring, networks and venture-development support.",Select a relevant DST-supported TBI and apply under its current incubatee admission process.,Refer to the current official guideline or application call.,,2026-07-10,"{""startup_relevance_classification"":""STARTUP_ACCESS_PROGRAMME"",""application_route"":""THROUGH_TBI"",""startup_stage"":""IDEATION_TO_EARLY_GROWTH"",""source_evidence"":""Official NIDHI-TBI page states that innovators and startups may apply to DST-supported TBIs, which periodically announce enrollment calls."",""current_version_url"":"""",""calls_separate"":true,""verification_version"":""3.4.0.5""}",Cross-sector Innovation & Entrepreneurship,,0.990,GOVERNED_CROSS_SECTOR_FALLBACK,"incubation, innovator, startup, technology business incubator",false,2026-07-10T16:28:08+00:00,3.4.0.6b,,"General innovation, incubation, entrepreneurship or startup support without a narrower industry restriction. Review retained. HTTPError: 400 Client Error: Bad Request for url: http://127.0.0.1:1234/v1/chat/completions",STARTUP_OR_MSME_RELEVANT,95,startup; innovator; nidhi; technology business incubator,apply,WEIGHTED_EVIDENCE,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
dststartup_1d064daaa86ac3f37738,NIDHI – Inclusive Technology Business Incubators,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology / official implementing centre,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_OFFICIAL_ROUTE,Permanent startup-relevant programme verified from official sources. Current calls and centre intake windows are tracked separately.,Cross-sector Innovation & Entrepreneurship,INCUBATION_ACCESS,,,INCLUDED,STARTUP_SCHEMES,APPROVED_FOR_DATABASE,https://nidhi.dst.gov.in/nidhiitbi/,,https://nidhi.dst.gov.in/document-category/programme-guidelines/,,,,,INR,"Students, innovators, researchers and entrepreneurs access support through an operating NIDHI-iTBI and its intake process.","Incubation, mentoring, entrepreneurial capacity building and support for converting ideas into startups.",Apply to a relevant operating NIDHI-iTBI when it invites innovators or startups.,Refer to the current official guideline or application call.,,2026-07-10,"{""startup_relevance_classification"":""STARTUP_ACCESS_PROGRAMME"",""application_route"":""THROUGH_ITBI"",""startup_stage"":""IDEATION_TO_EARLY_STAGE"",""source_evidence"":""Official NIDHI-iTBI page explicitly describes support for innovators, entrepreneurs and startup creation."",""current_version_url"":"""",""calls_separate"":true,""verification_version"":""3.4.0.5""}",Cross-sector Innovation & Entrepreneurship,,0.990,GOVERNED_CROSS_SECTOR_FALLBACK,"incubation, innovator, startup, technology business incubator",false,2026-07-10T16:28:08+00:00,3.4.0.6b,,"General innovation, incubation, entrepreneurship or startup support without a narrower industry restriction. Review retained. HTTPError: 400 Client Error: Bad Request for url: http://127.0.0.1:1234/v1/chat/completions",STARTUP_OR_MSME_RELEVANT,90,startup; innovator; entrepreneur; nidhi; technology business incubator,,WEIGHTED_EVIDENCE,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
dststartup_c14cf6af6c4512b6ded7,Technology Development Board Core Funding,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology / official implementing centre,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,DIRECT_APPLICATION_ROUTE,Permanent startup-relevant programme verified from official sources. Current calls and centre intake windows are tracked separately.,Cross-sector MSME & Startup Finance,LOAN_EQUITY_OR_GRANT,,,INCLUDED,STARTUP_SCHEMES,APPROVED_FOR_DATABASE,https://tdb.gov.in/,https://tdb.gov.in/,https://tdb.gov.in/downloads-0,,,,,INR,"Eligible Indian industrial concerns, including qualifying DPIIT-recognised startups incorporated as companies, may apply under TDB guidelines.","Financial assistance through loan, equity and, in exceptional cases, grant support for eligible technology-commercialisation projects.","Submit a project proposal through TDB's official process using the current application form, checklist and funding guidelines.",Refer to the current official guideline or application call.,,2026-07-10,"{""startup_relevance_classification"":""DIRECT_STARTUP_SCHEME"",""application_route"":""DIRECT_TO_TDB"",""startup_stage"":""COMMERCIALISATION_AND_SCALE"",""source_evidence"":""Official TDB FAQ explicitly states startup eligibility and a startup-specific funding proportion."",""current_version_url"":"""",""calls_separate"":true,""verification_version"":""3.4.0.5""}",Cross-sector MSME & Startup Finance,,0.880,GOVERNED_CROSS_SECTOR_FALLBACK,General finance support without industry restriction.,false,2026-07-10T16:28:08+00:00,3.4.0.6b,,General startup/MSME finance evidence without a narrower industry restriction. Review retained. HTTPError: 400 Client Error: Bad Request for url: http://127.0.0.1:1234/v1/chat/completions,STARTUP_OR_MSME_RELEVANT,100,startup; industrial concern; technology development board,apply,CROSS_SECTOR_FINANCE,SCHEME_OR_PROGRAMME,0.830,Scheme/programme identity terms.,PUBLISH_SCHEME,STARTUP_SCHEMES,Startup/MSME relevance gate passed.,,,2026-07-10T16:47:09+00:00
